id,id_str,tweet,conversation_id,created_at,timezone,place,replies_count,likes_count,retweets_count,user_id,screen_name,name,link,mentions,hashtags,cashtags,urls,photos,quote_url,video,tweet_update_date_time,tweet_id,db_id,tweet_date_time,tweet_date,tweet_time,stemmed,tokenized_tweet,Prediction,Score
1634373899319406592,1634373899319406592,Wts tiket BP CAT 3 Day 1 2 tiket sebelaham Day 2 2 tiket sebelhana Underprice 1 8jt per tix Take 2 3 5jt Cod venue BORNPINKinJKT BORNPINKJakarta BORNPINKinJAKARTA BLACKPINKinJKT,1634373899319406592,2023-03-30 09:26:25,,,0,0,0,1555850183183060997,hiyhiy80344608,gastropoda,https://twitter.com/hiyhiy80344608/status/1634373899319406592,,"BORNPINKinJKT,BORNPINKJakarta,BORNPINKinJAKARTA,BLACKPINKinJKT",,,,,0,2023-03-16 09:28:35,85931829,87247,2023-03-11 09:01:17,,,wts tiket bp cat day tiket sebelaham day tiket sebelhana underprice jt per tix take jt cod venue bornpinkinjkt bornpinkjakarta bornpinkinjakarta blackpinkinjkt,"{'bornpinkinjkt', 'tix', 'cat', 'bp', 'sebelhana', 'take', 'tiket', 'wts', 'venue', 'blackpinkinjkt', 'cod', 'bornpinkjakarta', 'sebelaham', 'bornpinkinjakarta', 'jt', 'underprice', 'day'}",Neutral,0.0
1634375559559147520,1634375559559147520,Halo halooo yang mau titip barang hari inii bisa dm temenkuu yaa atau bisa ketemuan sama dia venue BLACKPINKinJAKARTA BORNPINKinJAKARTA BORNPINKinJKT BORNPINKJakarta BLACKPINKinJKT,1634375559559147520,2023-03-30 09:26:25,,,0,0,1,1396678375213703171,floowerysun,faddd,https://twitter.com/floowerysun/status/1634375559559147520,,"BLACKPINKinJAKARTA,BORNPINKinJAKARTA,BORNPINKinJKT,BORNPINKJakarta,BLACKPINKinJKT",,,,https://twitter.com/floowerysun/status/1633449225815195648,0,2023-03-16 09:28:34,85931830,87247,2023-03-11 09:07:53,,,halo halooo yang mau titip barang hari inii bisa dm temenkuu yaa atau bisa ketemuan sama dia venue blackpinkinjakarta bornpinkinjakarta bornpinkinjkt bornpinkjakarta blackpinkinjkt,"{'bornpinkinjkt', 'dm', 'blackpinkinjakarta', 'temenkuu', 'blackpinkinjkt', 'venue', 'yaa', 'inii', 'ketemuan', 'halooo', 'bornpinkinjakarta', 'bornpinkjakarta', 'halo', 'barang', 'titip'}",Neutral,0.0
1634375745643646978,1634375745643646978,wts want to sell BORNPINKJakarta BORNPINKinJKT 2 tix cat 1 left day 1 row AA 2 945 normal price cod jkt area cod venue udah jadi wristband,1634375745643646978,2023-03-30 09:26:25,,,0,0,0,1484355515228438528,todayis_lalski,L,https://twitter.com/todayis_lalski/status/1634375745643646978,,"BORNPINKJakarta,BORNPINKinJKT",,,,,0,2023-03-16 09:28:34,85931831,87247,2023-03-11 09:08:37,,,wts want to sell bornpinkjakarta bornpinkinjkt tix cat left day row aa normal price cod jkt area cod venue udah jadi wristband,"{'bornpinkinjkt', 'cat', 'bornpinkjakarta', 'sell', 'wristband', 'row', 'day', 'venue', 'want', 'price', 'normal', 'udah', 'tix', 'wts', 'jkt', 'area', 'to', 'left', 'cod', 'aa'}",Neutral,0.0
1634375748181192704,1634375748181192704,Open Jastip Merchandise Bornpink in Jakarta Fee 20k 35k item Fullpayment only Cod venue gosend Dm aja yaaa Testi wts wtb jastip merch blackpink bornpink tour in Jakarta BORNPINKinJKT BORNPINKJakarta,1634375748181192704,2023-03-30 09:26:25,,,3,0,0,1060401602,maimemorie,cca I jasa tuker tiket fisik treasure bp suga,https://twitter.com/maimemorie/status/1634375748181192704,,"BORNPINKinJKT,BORNPINKJakarta",,,,https://twitter.com/maimemorie/status/1631161525728870401,0,2023-03-16 09:28:34,85931832,87247,2023-03-11 09:08:38,,,open jastip merchandise bornpink in jakarta fee k k item fullpayment only cod venue gosend dm aja yaaa testi wts wtb jastip merch blackpink bornpink tour in jakarta bornpinkinjkt bornpinkjakarta,"{'bornpinkinjkt', 'fee', 'in', 'jakarta', 'bornpinkjakarta', 'merchandise', 'open', 'wtb', 'venue', 'yaaa', 'item', 'only', 'testi', 'bornpink', 'gosend', 'wts', 'fullpayment', 'aja', 'dm', 'jastip', 'blackpink', 'cod', 'k', 'merch', 'tour'}",Neutral,0.0
1634375829475176449,1634375829475176449,pengen nonton born pink ARRGHHH BORNPINKJakarta BLACKPINKinJAKARTA BLACKPINK,1634375829475176449,2023-03-30 09:26:25,,,0,14,0,1566726911153147906,riccoric__,????????,https://twitter.com/riccoric__/status/1634375829475176449,,"BORNPINKJakarta,BLACKPINKinJAKARTA,BLACKPINK",,,https://pbs.twimg.com/media/Fq54J8iaEAAf8EM.jpg,,1,2023-03-16 09:28:34,85931833,87247,2023-03-11 09:08:57,,,pengen nonton born pink arrghhh bornpinkjakarta blackpinkinjakarta blackpink,"{'pink', 'blackpinkinjakarta', 'blackpink', 'pengen', 'bornpinkjakarta', 'arrghhh', 'nonton', 'born'}",Neutral,0.0
1634376148158406659,1634376148158406659,terpantau jeni nyajan sebelum check sound di gbk BORNPINKJakarta,1634376148158406659,2023-03-30 09:26:25,,,0,0,0,1497429621393920003,uyulhoonieswife,naurelle²³|| camaba undip,https://twitter.com/uyulhoonieswife/status/1634376148158406659,,BORNPINKJakarta,,,https://pbs.twimg.com/media/Fq54cJWaEAA0xap.jpg,,1,2023-03-16 09:28:34,85931834,87247,2023-03-11 09:10:13,,,terpantau jeni nyajan sebelum check sound di gbk bornpinkjakarta,"{'gbk', 'jeni', 'sound', 'bornpinkjakarta', 'nyajan', 'check', 'terpantau'}",Neutral,0.0
1634376421618450438,1634376421618450438,WTS TIKET KONSER BLACKPINK Born Pink Jakarta 2023 Day 1 Cat 3 1 Ticket harga 1 5 Tiket fisik COD VENUE BLACKPINK BLACKPINKJAKARTA BORNPINKJakarta,1634376421618450438,2023-03-30 09:26:25,,,1,2,0,286600450,hengkyprabowo,Hengky Prabowo,https://twitter.com/hengkyprabowo/status/1634376421618450438,,"BLACKPINK,BLACKPINKJAKARTA,BORNPINKJakarta",,,https://pbs.twimg.com/media/Fq54qWUXoAEsaYU.jpg,,1,2023-03-16 09:28:34,85931835,87247,2023-03-11 09:11:18,,,wts tiket konser blackpink born pink jakarta day cat ticket harga tiket fisik cod venue blackpink blackpinkjakarta bornpinkjakarta,"{'pink', 'konser', 'cat', 'ticket', 'blackpinkjakarta', 'tiket', 'wts', 'blackpink', 'venue', 'fisik', 'cod', 'bornpinkjakarta', 'jakarta', 'harga', 'day', 'born'}",Neutral,0.0
1634376519996043264,1634376519996043264,sumpah hari ini aku bakal stalk satu akun yg nonton BORNPINKJakarta,1634376519996043264,2023-03-30 09:26:25,,,0,0,0,1298210559310012416,Minexeulate,. ˚ ⋒ sealoey,https://twitter.com/Minexeulate/status/1634376519996043264,,BORNPINKJakarta,,,,,0,2023-03-16 09:28:34,85931836,87247,2023-03-11 09:11:42,,,sumpah hari ini aku bakal stalk satu akun yg nonton bornpinkjakarta,"{'sumpah', 'stalk', 'bornpinkjakarta', 'yg', 'nonton', 'akun'}",Neutral,0.0
1634377109425782786,1634377109425782786,wtb want to buy cat 4 underprice 2 tiket born pink in jakarta blackpink in jkt BORNPINKinJKT BLACKPINKinJAKARTA BORNPINKJakarta,1634377109425782786,2023-03-30 09:26:25,,,3,0,0,1606547927887138816,vierlynaa,vierlyna,https://twitter.com/vierlynaa/status/1634377109425782786,,"BORNPINKinJKT,BLACKPINKinJAKARTA,BORNPINKJakarta",,,,,0,2023-03-16 09:28:34,85931837,87247,2023-03-11 09:14:02,,,wtb want to buy cat underprice tiket born pink in jakarta blackpink in jkt bornpinkinjkt blackpinkinjakarta bornpinkjakarta,"{'pink', 'bornpinkinjkt', 'cat', 'blackpinkinjakarta', 'tiket', 'want', 'buy', 'blackpink', 'jkt', 'to', 'in', 'jakarta', 'bornpinkjakarta', 'underprice', 'wtb', 'born'}",Neutral,0.0
1634377119873781762,1634377119873781762,WTB TIKET BLACKPINK PLATINUM RIGHT DAY 2 UNDERPRICE SILAHKAN DM BORNPINKJakarta,1634377119873781762,2023-03-30 09:26:25,,,7,0,0,1557394254141407232,ANE1244,ANE,https://twitter.com/ANE1244/status/1634377119873781762,,BORNPINKJakarta,,,,,0,2023-03-16 09:28:34,85931838,87247,2023-03-11 09:14:05,,,wtb tiket blackpink platinum right day underprice silahkan dm bornpinkjakarta,"{'day', 'dm', 'tiket', 'right', 'blackpink', 'silahkan', 'bornpinkjakarta', 'platinum', 'underprice', 'wtb'}",Neutral,0.0
1634377523135135744,1634377523135135744,Kalo ada yg jual CAT 4 LEFT D1 2 Harga underprice 500k ku beli deh sayangkan daripada ga jual WTSBLACKPINKJAKARTA wtsbornpinkjakarta BORNPINKJakarta,1634377523135135744,2023-03-30 09:26:25,,,0,0,0,947740265246179328,say_icaaa,Caaa,https://twitter.com/say_icaaa/status/1634377523135135744,,"WTSBLACKPINKJAKARTA,wtsbornpinkjakarta,BORNPINKJakarta",,,,,0,2023-03-16 09:28:34,85931839,87247,2023-03-11 09:15:41,,,kalo ada yg jual cat left d harga underprice k ku beli deh sayangkan daripada ga jual wtsblackpinkjakarta wtsbornpinkjakarta bornpinkjakarta,"{'sayangkan', 'cat', 'd', 'wtsbornpinkjakarta', 'underprice', 'deh', 'left', 'ku', 'bornpinkjakarta', 'jual', 'kalo', 'yg', 'k', 'ga', 'wtsblackpinkjakarta', 'harga', 'beli'}",Positive,1.0
1634377952019480576,1634377952019480576,This that pink venom this that pink venom this that pink venom BORNPINKJakarta BORNPINKInJakarta,1634377952019480576,2023-03-30 09:26:25,,,1,1,0,1621350329421017088,iamjealousss,I am jelaous,https://twitter.com/iamjealousss/status/1634377952019480576,,"BORNPINKJakarta,BORNPINKInJakarta",,,https://pbs.twimg.com/media/Fq56FC_aUAA4JM7.jpg,,1,2023-03-16 09:28:34,85931840,87247,2023-03-11 09:17:23,,,this that pink venom this that pink venom this that pink venom bornpinkjakarta bornpinkinjakarta,"{'pink', 'this', 'bornpinkinjakarta', 'bornpinkjakarta', 'venom', 'that'}",Neutral,0.0
1634378321197961218,1634378321197961218,Trip Born Pink World Tour in Jkt untuk daerah Tangerang Tgr amp Jakarta Barat Jakbar PP 120K org Slot Day 1 dan 2 Full Slot BORNPINKinJKT BLACKPINK WORLDTOUR BLACKPINK BORNPINKJakarta,1609855149148876800,2023-03-30 09:26:25,,,0,0,0,956061341604892674,Natasyshop_id,Open Trip & Rice Bowl TDS 2 Born Pink Treasure,https://twitter.com/Natasyshop_id/status/1634378321197961218,,"BORNPINKinJKT,BLACKPINK_WORLDTOUR,BLACKPINK,BORNPINKJakarta",,,,,0,2023-03-16 09:28:34,85931841,87247,2023-03-11 09:18:51,,,trip born pink world tour in jkt untuk daerah tangerang tgr amp jakarta barat jakbar pp k org slot day dan full slot bornpinkinjkt blackpink worldtour blackpink bornpinkjakarta,"{'amp', 'bornpinkinjkt', 'in', 'jakarta', 'bornpinkjakarta', 'daerah', 'jakbar', 'pink', 'full', 'org', 'world', 'trip', 'jkt', 'tgr', 'worldtour', 'barat', 'pp', 'tangerang', 'blackpink', 'tour', 'k', 'slot', 'day', 'born'}",Neutral,0.0
1634378402231885824,1634378402231885824,I m ready for today BORNPINKJakarta BLACKPINKinJAKARTA,1634378402231885824,2023-03-30 09:26:25,,,0,1,0,304873440,lynyn1_,lyn ????,https://twitter.com/lynyn1_/status/1634378402231885824,,"BORNPINKJakarta,BLACKPINKinJAKARTA",,,https://pbs.twimg.com/media/Fq56fpcaAAEyAwF.jpg,,1,2023-03-16 09:28:34,85931842,87247,2023-03-11 09:19:11,,,i m ready for today bornpinkjakarta blackpinkinjakarta,"{'m', 'i', 'blackpinkinjakarta', 'for', 'bornpinkjakarta', 'today', 'ready'}",Neutral,0.0
1634378585300684802,1634378585300684802,Cari temen platinum left day 1 BORNPINKJakarta,1634378585300684802,2023-03-30 09:26:25,,,0,0,0,1447853779097841669,darkbluekiddx,kid,https://twitter.com/darkbluekiddx/status/1634378585300684802,,BORNPINKJakarta,,,,,0,2023-03-16 09:28:33,85931843,87247,2023-03-11 09:19:54,,,cari temen platinum left day bornpinkjakarta,"{'cari', 'temen', 'left', 'bornpinkjakarta', 'platinum', 'day'}",Neutral,0.0
1634378625150492672,1634378625150492672,WTS TIKET KONSER BLACKPINK Born Pink Jakarta 2023 Day 1 Cat 3 1 Ticket harga 1 5 Tiket fisik COD VENUE BLACKPINK BLACKPINKJAKARTA BORNPINKJakarta CODVENUE,1634378625150492672,2023-03-30 09:26:25,,,1,1,0,286600450,hengkyprabowo,Hengky Prabowo,https://twitter.com/hengkyprabowo/status/1634378625150492672,,"BLACKPINK,BLACKPINKJAKARTA,BORNPINKJakarta,CODVENUE",,,https://pbs.twimg.com/media/Fq56r72XsAMbDjI.jpg,,1,2023-03-16 09:28:33,85931844,87247,2023-03-11 09:20:04,,,wts tiket konser blackpink born pink jakarta day cat ticket harga tiket fisik cod venue blackpink blackpinkjakarta bornpinkjakarta codvenue,"{'pink', 'konser', 'cat', 'ticket', 'blackpinkjakarta', 'tiket', 'wts', 'blackpink', 'venue', 'fisik', 'cod', 'bornpinkjakarta', 'jakarta', 'codvenue', 'harga', 'day', 'born'}",Neutral,0.0
1634378702757990400,1634378702757990400,Nangis bgt liat update an video soundcheck nya Blackpink maak pgn jugaa BORNPINKJakarta BLACKPINKinJAKARTA,1634378702757990400,2023-03-30 09:26:25,,,0,0,0,1081025265826852865,Frummiostari_23,El-ffa????,https://twitter.com/Frummiostari_23/status/1634378702757990400,,"BORNPINKJakarta,BLACKPINKinJAKARTA",,,,,0,2023-03-16 09:28:33,85931845,87247,2023-03-11 09:20:22,,,nangis bgt liat update an video soundcheck nya blackpink maak pgn jugaa bornpinkjakarta blackpinkinjakarta,"{'maak', 'nya', 'blackpinkinjakarta', 'jugaa', 'blackpink', 'video', 'pgn', 'liat', 'nangis', 'bornpinkjakarta', 'an', 'soundcheck', 'update', 'bgt'}",Neutral,0.0
1634378923705511937,1634378923705511937,Wts Wan To Sell Blackpink Bornpink in JKT Day 2 cat 2 1tix 1 8jt dp kecil pelunasan cod venue Cod dalam bentuk gelang All proof boleh dm Trusted WTSBLACKPINKJAKARTA wtsblackpink BORNPINKJakarta BORNPINK BLACKPINK BORNPINK WTSTIKETBLACKPINK,1634014530383798272,2023-03-30 09:26:25,,,0,0,0,1346077996881330181,bemyfinaleee,bee ???? | rbuy,https://twitter.com/bemyfinaleee/status/1634378923705511937,,"WTSBLACKPINKJAKARTA,wtsblackpink,BORNPINKJakarta,BORNPINK,BLACKPINK_BORNPINK,WTSTIKETBLACKPINK",,,,,0,2023-03-16 09:28:33,85931846,87247,2023-03-11 09:21:15,,,wts wan to sell blackpink bornpink in jkt day cat tix jt dp kecil pelunasan cod venue cod dalam bentuk gelang all proof boleh dm trusted wtsblackpinkjakarta wtsblackpink bornpinkjakarta bornpink blackpink bornpink wtstiketblackpink,"{'cat', 'bentuk', 'in', 'bornpinkjakarta', 'sell', 'wtsblackpinkjakarta', 'trusted', 'venue', 'dp', 'all', 'wan', 'tix', 'gelang', 'bornpink', 'proof', 'wts', 'jkt', 'to', 'jt', 'dm', 'blackpink', 'pelunasan', 'cod', 'wtsblackpink', 'day', 'wtstiketblackpink'}",Neutral,0.0
1634379158137765888,1634379158137765888,WTS BLACKPINKinJAKARTA tickets DAY 1 CAT 1 amp CAT 2 DARI Rp 1 000 000 BLACKPINKinJKT BLACKPINKinINDONESIA BLACKPINKINYOURAREA BLACKPINK BORNPINK BLACKPINK WORLDTOUR BORNPINKJakarta BLACKPINK BORNPINKENCORE BORNPINK BLACKPINK,1634379158137765888,2023-03-30 09:26:25,,,1,0,0,948152818606653440,themikeymichael,#BLACKPINKinJAKARTA,https://twitter.com/themikeymichael/status/1634379158137765888,,"BLACKPINKinJAKARTA,BLACKPINKinJKT,BLACKPINKinINDONESIA,BLACKPINKINYOURAREA,BLACKPINK_BORNPINK,BLACKPINK_WORLDTOUR,BORNPINKJakarta,BLACKPINK_BORNPINKENCORE,BORNPINK,BLACKPINK",,,,,0,2023-03-16 09:28:33,85931847,87247,2023-03-11 09:22:11,,,wts blackpinkinjakarta tickets day cat amp cat dari rp blackpinkinjkt blackpinkinindonesia blackpinkinyourarea blackpink bornpink blackpink worldtour bornpinkjakarta blackpink bornpinkencore bornpink blackpink,"{'amp', 'cat', 'blackpinkinjakarta', 'blackpinkinjkt', 'bornpink', 'blackpinkinyourarea', 'wts', 'blackpink', 'blackpinkinindonesia', 'bornpinkjakarta', 'rp', 'tickets', 'worldtour', 'bornpinkencore', 'day'}",Neutral,0.0
1634379185522348034,1634379185522348034,Blackpink klo konser di Jogja dateng dah gua ni BORNPINKJakarta BLACKPINKinJAKARTA,1634379185522348034,2023-03-30 09:26:25,,,0,0,0,1081025265826852865,Frummiostari_23,El-ffa????,https://twitter.com/Frummiostari_23/status/1634379185522348034,,"BORNPINKJakarta,BLACKPINKinJAKARTA",,,,,0,2023-03-16 09:28:33,85931848,87247,2023-03-11 09:22:17,,,blackpink klo konser di jogja dateng dah gua ni bornpinkjakarta blackpinkinjakarta,"{'gua', 'konser', 'blackpinkinjakarta', 'ni', 'jogja', 'blackpink', 'bornpinkjakarta', 'dateng', 'dah', 'klo'}",Neutral,0.0
1634379282985418753,1634379282985418753,WTS BORNPINKJakarta Cat 1 Day 1 single digit row Seat L8x best view deket pager best seat hasil dr beli dimembership harga 2 3 aja udah jadi wristband dan bisa cod langsung divenue atau dimanapun Sok dm wts wtb wtt underprice BORNPINKinJKT BORNPINKJakarta BLACKPINK,1634379282985418753,2023-03-30 09:26:25,,,0,0,0,1441053873750175757,DummyRisman,Dummy risman,https://twitter.com/DummyRisman/status/1634379282985418753,,"BORNPINKJakarta,underprice,BORNPINKinJKT,BORNPINKJakarta,BLACKPINK",,,https://pbs.twimg.com/media/Fq57SaWaAAA_e3h.jpg,,1,2023-03-16 09:28:33,85931849,87247,2023-03-11 09:22:41,,,wts bornpinkjakarta cat day single digit row seat lx best view deket pager best seat hasil dr beli dimembership harga aja udah jadi wristband dan bisa cod langsung divenue atau dimanapun sok dm wts wtb wtt underprice bornpinkinjkt bornpinkjakarta blackpink,"{'langsung', 'bornpinkinjkt', 'cat', 'lx', 'bornpinkjakarta', 'wtb', 'dimembership', 'wristband', 'row', 'day', 'single', 'udah', 'dimanapun', 'wts', 'harga', 'underprice', 'beli', 'aja', 'dr', 'wtt', 'dm', 'divenue', 'best', 'blackpink', 'digit', 'cod', 'pager', 'deket', 'seat', 'sok', 'hasil', 'view'}",Neutral,0.0
1634379434546573312,1634379434546573312,Ke GBK modal 500 rebu nih hoki ga ya gw Apa ada yang mau wts tiket born pink 500k nih BORNPINKinJKT BORNPINKJakarta,1634379434546573312,2023-03-30 09:26:25,,,0,0,0,112425186,anaandiana,a n a ????????????????????????????,https://twitter.com/anaandiana/status/1634379434546573312,,"BORNPINKinJKT,BORNPINKJakarta",,,,,0,2023-03-16 09:28:33,85931850,87247,2023-03-11 09:23:17,,,ke gbk modal rebu nih hoki ga ya gw apa ada yang mau wts tiket born pink k nih bornpinkinjkt bornpinkjakarta,"{'gbk', 'modal', 'pink', 'bornpinkinjkt', 'gw', 'hoki', 'tiket', 'wts', 'rebu', 'bornpinkjakarta', 'ya', 'k', 'ga', 'nih', 'born'}",Neutral,0.0
1634379791829958658,1634379791829958658,wts kimbab for born pink in Jakarta ready 3 pcs lagi yuk sisanya udah ada yg po nanti yang mau bisa cod di venue yaa BORNPINKJakarta BLACKPINKinJAKARTA BORNPINKinJKT,1634379791829958658,2023-03-30 09:26:25,,,0,0,0,1616781953918980097,bibimoofan2_,dapuraa,https://twitter.com/bibimoofan2_/status/1634379791829958658,,"BORNPINKJakarta,BLACKPINKinJAKARTA,BORNPINKinJKT",,,,https://twitter.com/bibimoofan2_/status/1630827367303368704,0,2023-03-16 09:28:33,85931851,87247,2023-03-11 09:24:42,,,wts kimbab for born pink in jakarta ready pcs lagi yuk sisanya udah ada yg po nanti yang mau bisa cod di venue yaa bornpinkjakarta blackpinkinjakarta bornpinkinjkt,"{'bornpinkinjkt', 'in', 'jakarta', 'bornpinkjakarta', 'yuk', 'sisanya', 'kimbab', 'pink', 'blackpinkinjakarta', 'venue', 'born', 'pcs', 'udah', 'wts', 'for', 'yaa', 'cod', 'yg', 'po', 'ready'}",Neutral,0.0
1634379943663796224,1634379943663796224,WTS BORNPINKJakarta Cat 1 Day 1 single digit row Seat L8x best view deket pager best seat hasil dr beli dimembership harga 2 3 aja udah jadi wristband dan bisa cod langsung divenue atau dimanapun,1634368611237392384,2023-03-30 09:26:25,,,0,0,0,1441053873750175757,DummyRisman,Dummy risman,https://twitter.com/DummyRisman/status/1634379943663796224,,BORNPINKJakarta,,,,,0,2023-03-16 09:28:33,85931852,87247,2023-03-11 09:25:18,,,wts bornpinkjakarta cat day single digit row seat lx best view deket pager best seat hasil dr beli dimembership harga aja udah jadi wristband dan bisa cod langsung divenue atau dimanapun,"{'langsung', 'cat', 'lx', 'bornpinkjakarta', 'dimembership', 'wristband', 'row', 'day', 'single', 'udah', 'dimanapun', 'wts', 'harga', 'beli', 'aja', 'dr', 'divenue', 'best', 'digit', 'cod', 'pager', 'deket', 'seat', 'hasil', 'view'}",Neutral,0.0
1634380381863706630,1634380381863706630,BornpinkToday BORNPINKJakarta BORNPINKInJakarta BLACKPINK WORLDTOUR BLackpink JISOO JENNIE ROSE LISA,1634380381863706630,2023-03-30 09:26:25,,,0,0,0,1634359567047081984,Unnie__01,Stream 'SHUT DOWN',https://twitter.com/Unnie__01/status/1634380381863706630,,"BornpinkToday,BORNPINKJakarta,BORNPINKInJakarta,BLACKPINK_WORLDTOUR,BLackpink,JISOO,JENNIE,ROSE,LISA",,,https://pbs.twimg.com/media/Fq58SL9agAUjABj.jpg,,1,2023-03-16 09:28:33,85931853,87247,2023-03-11 09:27:03,,,bornpinktoday bornpinkjakarta bornpinkinjakarta blackpink worldtour blackpink jisoo jennie rose lisa,"{'lisa', 'blackpink', 'bornpinkinjakarta', 'bornpinkjakarta', 'jennie', 'worldtour', 'jisoo', 'rose', 'bornpinktoday'}",Neutral,0.0
1634380659849560064,1634380659849560064,GUYSSS BANTUU WTS BORNPINK BLACKPINK IN JAKARTA AKU ADA 1 TIKET DI MASING MASING HARI ALASAN JUAL KARENA UDAH KETERIMA KERJA UNDERPRICE DAN BISA COD HARI INI CAT 1 DAY 1 CAT 1 DAY 2 PLEASE BANTU RT WTS WTB BORNPINKJakarta BLACKPINKinJAKARTA wtsbornpinkjakarta,1634380659849560064,2023-03-30 09:26:25,,,0,0,0,2491433016,ramedBauera419,RIARI,https://twitter.com/ramedBauera419/status/1634380659849560064,,"WTS,WTB,BORNPINKJakarta,BLACKPINKinJAKARTA,wtsbornpinkjakarta",,,"https://pbs.twimg.com/media/Fq58hlHaIAAqUdL.jpg,https://pbs.twimg.com/media/Fq58imraUAAfkx7.jpg",,1,2023-03-16 09:28:32,85931854,87247,2023-03-11 09:28:09,,,guysss bantuu wts bornpink blackpink in jakarta aku ada tiket di masing masing hari alasan jual karena udah keterima kerja underprice dan bisa cod hari ini cat day cat day please bantu rt wts wtb bornpinkjakarta blackpinkinjakarta wtsbornpinkjakarta,"{'cat', 'bantu', 'wtsbornpinkjakarta', 'keterima', 'in', 'jakarta', 'bornpinkjakarta', 'bantuu', 'wtb', 'blackpinkinjakarta', 'tiket', 'udah', 'bornpink', 'rt', 'wts', 'underprice', 'guysss', 'blackpink', 'please', 'alasan', 'cod', 'jual', 'kerja', 'day'}",Neutral,0.0
1634380776782598145,1634380776782598145,So sad gabisa nonton konser BORNPINKJakarta,1634380776782598145,2023-03-30 09:26:25,,,0,0,0,1519803149565181952,HYolls,Who?,https://twitter.com/HYolls/status/1634380776782598145,,BORNPINKJakarta,,,,,0,2023-03-16 09:28:32,85931855,87247,2023-03-11 09:28:37,,,so sad gabisa nonton konser bornpinkjakarta,"{'konser', 'gabisa', 'so', 'sad', 'bornpinkjakarta', 'nonton'}",Neutral,0.0
1634380905644191744,1634380905644191744,Info antrian penukaran tiket CAT 1 BORNPINKJakarta BORNPINKinJKT BORNPINKInJakarta,1634380905644191744,2023-03-30 09:26:25,,,0,2,0,1479884861598879746,kshopathel,Kshopathel,https://twitter.com/kshopathel/status/1634380905644191744,,"BORNPINKJakarta,BORNPINKinJKT,BORNPINKInJakarta",,,https://pbs.twimg.com/media/Fq58w2GaEAIcj1h.jpg,,1,2023-03-16 09:28:32,85931856,87247,2023-03-11 09:29:07,,,info antrian penukaran tiket cat bornpinkjakarta bornpinkinjkt bornpinkinjakarta,"{'bornpinkinjkt', 'cat', 'tiket', 'antrian', 'bornpinkinjakarta', 'bornpinkjakarta', 'penukaran', 'info'}",Neutral,0.0
1634380936266809345,1634380936266809345,WTS BORN PINK day 1 cat 3 J346 J347 2 tix COD FULL VENUE UNDERPRICED DM please BORNPINKinJKT BornPinkJakarta BornPinkInJakarta BLACKPINKinJAKARTA BLACKPINKjakarta BLACKPINKJKT,1634380936266809345,2023-03-30 09:26:25,,,0,1,3,572701969,abhipraia,위,https://twitter.com/abhipraia/status/1634380936266809345,,"BORNPINKinJKT,BornPinkJakarta,BornPinkInJakarta,BLACKPINKinJAKARTA,BLACKPINKjakarta,BLACKPINKJKT",,,,,0,2023-03-16 09:28:32,85931857,87247,2023-03-11 09:29:15,,,wts born pink day cat j j tix cod full venue underpriced dm please bornpinkinjkt bornpinkjakarta bornpinkinjakarta blackpinkinjakarta blackpinkjakarta blackpinkjkt,"{'bornpinkinjkt', 'cat', 'bornpinkjakarta', 'pink', 'blackpinkinjakarta', 'blackpinkjakarta', 'full', 'venue', 'blackpinkjkt', 'j', 'bornpinkinjakarta', 'tix', 'wts', 'underpriced', 'dm', 'please', 'cod', 'day', 'born'}",Neutral,0.0
1634381056311787521,1634381056311787521,yallah mau nonton bp PERTAMA KALINYA udah deg2an excited kyyyy mau nikah inget gaboleh berlebihan BORNPINKJakarta,1634381056311787521,2023-03-30 09:26:25,,,0,0,0,1133381495840792576,siapayan1,Yayuk,https://twitter.com/siapayan1/status/1634381056311787521,,BORNPINKJakarta,,,,,0,2023-03-16 09:28:32,85931858,87247,2023-03-11 09:29:43,,,yallah mau nonton bp pertama kalinya udah degan excited kyyyy mau nikah inget gaboleh berlebihan bornpinkjakarta,"{'degan', 'bp', 'inget', 'nikah', 'gaboleh', 'excited', 'kyyyy', 'bornpinkjakarta', 'yallah', 'kalinya', 'nonton', 'udah'}",Positive,1.0
1634381093272182785,1634381093272182785,d day BORNPINKJakarta anjazz degdegan,1634381093272182785,2023-03-30 09:26:25,,,0,0,0,1530517985940475904,geprekbusan,esteh,https://twitter.com/geprekbusan/status/1634381093272182785,,BORNPINKJakarta,,,,,0,2023-03-16 09:28:32,85931859,87247,2023-03-11 09:29:52,,,d day bornpinkjakarta anjazz degdegan,"{'d', 'bornpinkjakarta', 'anjazz', 'degdegan', 'day'}",Neutral,0.0
1634381340287332355,1634381340287332355,Di gbk ada tempat penitipan barang gk sih BORNPINKJakarta,1634381340287332355,2023-03-30 09:26:25,,,4,0,0,222693655,gnina______,????????,https://twitter.com/gnina______/status/1634381340287332355,,BORNPINKJakarta,,,,,0,2023-03-16 09:28:32,85931860,87247,2023-03-11 09:30:51,,,di gbk ada tempat penitipan barang gk sih bornpinkjakarta,"{'gbk', 'sih', 'bornpinkjakarta', 'penitipan', 'barang', 'gk'}",Neutral,0.0
